list_id,hts8,year,active_301_rate
list4a,6310.90.10,2016,0.0
list4a,6310.90.10,2017,0.0
list4a,6310.90.10,2018,0.075
list4a,6310.90.10,2019,0.049999999999999996
list4a,6310.90.10,2020,0.075
list4a,6310.90.10,2021,0.075
list4a,6310.90.10,2022,0.075
list4a,6310.90.10,2023,0.075
list4a,6310.90.10,2024,0.075
list4a,6310.90.10,2025,0.075
list4a,6403.19.20,2016,0.0
list4a,6403.19.20,2017,0.0
list4a,6403.19.20,2018,0.075
list4a,6403.19.20,2019,0.049999999999999996
list4a,6403.19.20,2020,0.075
list4a,6403.19.20,2021,0.075
list4a,6403.19.20,2022,0.075
list4a,6403.19.20,2023,0.075
list4a,6403.19.20,2024,0.075
list4a,6403.19.20,2025,0.075
list4a,6216.00.26,2016,0.0
list4a,6216.00.26,2017,0.0
list4a,6216.00.26,2018,0.075
list4a,6216.00.26,2019,0.049999999999999996
list4a,6216.00.26,2020,0.075
list4a,6216.00.26,2021,0.075
list4a,6216.00.26,2022,0.075
list4a,6216.00.26,2023,0.075
list4a,6216.00.26,2024,0.075
list4a,6216.00.26,2025,0.075
list4a,6302.40.20,2016,0.0
list4a,6302.40.20,2017,0.0
list4a,6302.40.20,2018,0.075
list4a,6302.40.20,2019,0.049999999999999996
list4a,6302.40.20,2020,0.075
list4a,6302.40.20,2021,0.075
list4a,6302.40.20,2022,0.075
list4a,6302.40.20,2023,0.075
list4a,6302.40.20,2024,0.075
list4a,6302.40.20,2025,0.075
list4a,6304.99.40,2016,0.0
list4a,6304.99.40,2017,0.0
list4a,6304.99.40,2018,0.075
list4a,6304.99.40,2019,0.049999999999999996
list4a,6304.99.40,2020,0.075
list4a,6304.99.40,2021,0.075
list4a,6304.99.40,2022,0.075
list4a,6304.99.40,2023,0.075
list4a,6304.99.40,2024,0.075
list4a,6304.99.40,2025,0.075
list4a,6310.90.20,2016,0.0
list4a,6310.90.20,2017,0.0
list4a,6310.90.20,2018,0.075
list4a,6310.90.20,2019,0.049999999999999996
list4a,6310.90.20,2020,0.075
list4a,6310.90.20,2021,0.075
list4a,6310.90.20,2022,0.075
list4a,6310.90.20,2023,0.075
list4a,6310.90.20,2024,0.075
list4a,6310.90.20,2025,0.075
list4a,6403.19.40,2016,0.0
list4a,6403.19.40,2017,0.0
list4a,6403.19.40,2018,0.075
list4a,6403.19.40,2019,0.049999999999999996
list4a,6403.19.40,2020,0.075
list4a,6403.19.40,2021,0.075
list4a,6403.19.40,2022,0.075
list4a,6403.19.40,2023,0.075
list4a,6403.19.40,2024,0.075
list4a,6403.19.40,2025,0.075
list4a,6216.00.29,2016,0.0
list4a,6216.00.29,2017,0.0
list4a,6216.00.29,2018,0.075
list4a,6216.00.29,2019,0.049999999999999996
list4a,6216.00.29,2020,0.075
list4a,6216.00.29,2021,0.075
list4a,6216.00.29,2022,0.075
list4a,6216.00.29,2023,0.075
list4a,6216.00.29,2024,0.075
list4a,6216.00.29,2025,0.075
list4a,6302.51.20,2016,0.0
list4a,6302.51.20,2017,0.0
list4a,6302.51.20,2018,0.075
list4a,6302.51.20,2019,0.049999999999999996
list4a,6302.51.20,2020,0.075
list4a,6302.51.20,2021,0.075
list4a,6302.51.20,2022,0.075
list4a,6302.51.20,2023,0.075
list4a,6302.51.20,2024,0.075
list4a,6302.51.20,2025,0.075
list4a,6304.99.60,2016,0.0
list4a,6304.99.60,2017,0.0
list4a,6304.99.60,2018,0.075
list4a,6304.99.60,2019,0.049999999999999996
list4a,6304.99.60,2020,0.075
list4a,6304.99.60,2021,0.075
list4a,6304.99.60,2022,0.075
list4a,6304.99.60,2023,0.075
list4a,6304.99.60,2024,0.075
list4a,6304.99.60,2025,0.075
list4a,6401.10.00,2016,0.0
list4a,6401.10.00,2017,0.0
list4a,6401.10.00,2018,0.075
list4a,6401.10.00,2019,0.049999999999999996
list4a,6401.10.00,2020,0.075
list4a,6401.10.00,2021,0.075
list4a,6401.10.00,2022,0.075
list4a,6401.10.00,2023,0.075
list4a,6401.10.00,2024,0.075
list4a,6401.10.00,2025,0.075
list4a,6403.19.50,2016,0.0
list4a,6403.19.50,2017,0.0
list4a,6403.19.50,2018,0.075
list4a,6403.19.50,2019,0.049999999999999996
list4a,6403.19.50,2020,0.075
list4a,6403.19.50,2021,0.075
list4a,6403.19.50,2022,0.075
list4a,6403.19.50,2023,0.075
list4a,6403.19.50,2024,0.075
list4a,6403.19.50,2025,0.075
list4a,6216.00.31,2016,0.0
list4a,6216.00.31,2017,0.0
list4a,6216.00.31,2018,0.075
list4a,6216.00.31,2019,0.049999999999999996
list4a,6216.00.31,2020,0.075
list4a,6216.00.31,2021,0.075
list4a,6216.00.31,2022,0.075
list4a,6216.00.31,2023,0.075
list4a,6216.00.31,2024,0.075
list4a,6216.00.31,2025,0.075
list4a,6302.51.30,2016,0.0
list4a,6302.51.30,2017,0.0
list4a,6302.51.30,2018,0.075
list4a,6302.51.30,2019,0.049999999999999996
list4a,6302.51.30,2020,0.075
list4a,6302.51.30,2021,0.075
list4a,6302.51.30,2022,0.075
list4a,6302.51.30,2023,0.075
list4a,6302.51.30,2024,0.075
list4a,6302.51.30,2025,0.075
list4a,6305.10.00,2016,0.0
list4a,6305.10.00,2017,0.0
list4a,6305.10.00,2018,0.075
list4a,6305.10.00,2019,0.049999999999999996
list4a,6305.10.00,2020,0.075
list4a,6305.10.00,2021,0.075
list4a,6305.10.00,2022,0.075
list4a,6305.10.00,2023,0.075
list4a,6305.10.00,2024,0.075
list4a,6305.10.00,2025,0.075
list4a,6401.92.30,2016,0.0
list4a,6401.92.30,2017,0.0
list4a,6401.92.30,2018,0.075
list4a,6401.92.30,2019,0.049999999999999996
list4a,6401.92.30,2020,0.075
list4a,6401.92.30,2021,0.075
list4a,6401.92.30,2022,0.075
list4a,6401.92.30,2023,0.075
list4a,6401.92.30,2024,0.075
list4a,6401.92.30,2025,0.075
list4a,6403.19.70,2016,0.0
list4a,6403.19.70,2017,0.0
list4a,6403.19.70,2018,0.075
list4a,6403.19.70,2019,0.049999999999999996
list4a,6403.19.70,2020,0.075
list4a,6403.19.70,2021,0.075
list4a,6403.19.70,2022,0.075
list4a,6403.19.70,2023,0.075
list4a,6403.19.70,2024,0.075
list4a,6403.19.70,2025,0.075
list4a,6216.00.33,2016,0.0
list4a,6216.00.33,2017,0.0
list4a,6216.00.33,2018,0.075
list4a,6216.00.33,2019,0.049999999999999996
list4a,6216.00.33,2020,0.075
list4a,6216.00.33,2021,0.075
list4a,6216.00.33,2022,0.075
list4a,6216.00.33,2023,0.075
list4a,6216.00.33,2024,0.075
list4a,6216.00.33,2025,0.075
list4a,6302.51.40,2016,0.0
list4a,6302.51.40,2017,0.0
list4a,6302.51.40,2018,0.075
list4a,6302.51.40,2019,0.049999999999999996
list4a,6302.51.40,2020,0.075
list4a,6302.51.40,2021,0.075
list4a,6302.51.40,2022,0.075
list4a,6302.51.40,2023,0.075
list4a,6302.51.40,2024,0.075
list4a,6302.51.40,2025,0.075
list4a,6305.20.00,2016,0.0
list4a,6305.20.00,2017,0.0
list4a,6305.20.00,2018,0.075
list4a,6305.20.00,2019,0.049999999999999996
list4a,6305.20.00,2020,0.075
list4a,6305.20.00,2021,0.075
list4a,6305.20.00,2022,0.075
list4a,6305.20.00,2023,0.075
list4a,6305.20.00,2024,0.075
list4a,6305.20.00,2025,0.075
list4a,6401.92.90,2016,0.0
list4a,6401.92.90,2017,0.0
list4a,6401.92.90,2018,0.075
list4a,6401.92.90,2019,0.049999999999999996
list4a,6401.92.90,2020,0.075
list4a,6401.92.90,2021,0.075
list4a,6401.92.90,2022,0.075
list4a,6401.92.90,2023,0.075
list4a,6401.92.90,2024,0.075
list4a,6401.92.90,2025,0.075
list4a,6403.20.00,2016,0.0
list4a,6403.20.00,2017,0.0
list4a,6403.20.00,2018,0.075
list4a,6403.20.00,2019,0.049999999999999996
list4a,6403.20.00,2020,0.075
list4a,6403.20.00,2021,0.075
list4a,6403.20.00,2022,0.075
list4a,6403.20.00,2023,0.075
list4a,6403.20.00,2024,0.075
list4a,6403.20.00,2025,0.075
list4a,6216.00.38,2016,0.0
list4a,6216.00.38,2017,0.0
list4a,6216.00.38,2018,0.075
list4a,6216.00.38,2019,0.049999999999999996
list4a,6216.00.38,2020,0.075
list4a,6216.00.38,2021,0.075
list4a,6216.00.38,2022,0.075
list4a,6216.00.38,2023,0.075
list4a,6216.00.38,2024,0.075
list4a,6216.00.38,2025,0.075
list4a,6302.53.00,2016,0.0
list4a,6302.53.00,2017,0.0
list4a,6302.53.00,2018,0.075
list4a,6302.53.00,2019,0.049999999999999996
list4a,6302.53.00,2020,0.075
list4a,6302.53.00,2021,0.075
list4a,6302.53.00,2022,0.075
list4a,6302.53.00,2023,0.075
list4a,6302.53.00,2024,0.075
list4a,6302.53.00,2025,0.075
list4a,6305.32.00,2016,0.0
list4a,6305.32.00,2017,0.0
list4a,6305.32.00,2018,0.075
list4a,6305.32.00,2019,0.049999999999999996
list4a,6305.32.00,2020,0.075
list4a,6305.32.00,2021,0.075
list4a,6305.32.00,2022,0.075
list4a,6305.32.00,2023,0.075
list4a,6305.32.00,2024,0.075
list4a,6305.32.00,2025,0.075
list4a,6401.99.30,2016,0.0
list4a,6401.99.30,2017,0.0
list4a,6401.99.30,2018,0.075
list4a,6401.99.30,2019,0.049999999999999996
list4a,6401.99.30,2020,0.075
list4a,6401.99.30,2021,0.075
list4a,6401.99.30,2022,0.075
list4a,6401.99.30,2023,0.075
list4a,6401.99.30,2024,0.075
list4a,6401.99.30,2025,0.075
list4a,6403.40.30,2016,0.0
list4a,6403.40.30,2017,0.0
list4a,6403.40.30,2018,0.075
list4a,6403.40.30,2019,0.049999999999999996
list4a,6403.40.30,2020,0.075
list4a,6403.40.30,2021,0.075
list4a,6403.40.30,2022,0.075
list4a,6403.40.30,2023,0.075
list4a,6403.40.30,2024,0.075
list4a,6403.40.30,2025,0.075
list4a,6216.00.41,2016,0.0
list4a,6216.00.41,2017,0.0
list4a,6216.00.41,2018,0.075
list4a,6216.00.41,2019,0.049999999999999996
list4a,6216.00.41,2020,0.075
list4a,6216.00.41,2021,0.075
list4a,6216.00.41,2022,0.075
list4a,6216.00.41,2023,0.075
list4a,6216.00.41,2024,0.075
list4a,6216.00.41,2025,0.075
list4a,6302.59.10,2016,0.0
list4a,6302.59.10,2017,0.0
list4a,6302.59.10,2018,0.075
list4a,6302.59.10,2019,0.049999999999999996
list4a,6302.59.10,2020,0.075
list4a,6302.59.10,2021,0.075
list4a,6302.59.10,2022,0.075
list4a,6302.59.10,2023,0.075
list4a,6302.59.10,2024,0.075
list4a,6302.59.10,2025,0.075
list4a,6305.33.00,2016,0.0
list4a,6305.33.00,2017,0.0
list4a,6305.33.00,2018,0.075
list4a,6305.33.00,2019,0.049999999999999996
list4a,6305.33.00,2020,0.075
list4a,6305.33.00,2021,0.075
list4a,6305.33.00,2022,0.075
list4a,6305.33.00,2023,0.075
list4a,6305.33.00,2024,0.075
list4a,6305.33.00,2025,0.075
list4a,6401.99.60,2016,0.0
list4a,6401.99.60,2017,0.0
list4a,6401.99.60,2018,0.075
list4a,6401.99.60,2019,0.049999999999999996
list4a,6401.99.60,2020,0.075
list4a,6401.99.60,2021,0.075
list4a,6401.99.60,2022,0.075
list4a,6401.99.60,2023,0.075
list4a,6401.99.60,2024,0.075
list4a,6401.99.60,2025,0.075
list4a,6403.51.11,2016,0.0
list4a,6403.51.11,2017,0.0
list4a,6403.51.11,2018,0.075
list4a,6403.51.11,2019,0.049999999999999996
list4a,6403.51.11,2020,0.075
list4a,6403.51.11,2021,0.075
list4a,6403.51.11,2022,0.075
list4a,6403.51.11,2023,0.075
list4a,6403.51.11,2024,0.075
list4a,6403.51.11,2025,0.075
list4a,6216.00.43,2016,0.0
list4a,6216.00.43,2017,0.0
list4a,6216.00.43,2018,0.075
list4a,6216.00.43,2019,0.049999999999999996
list4a,6216.00.43,2020,0.075
list4a,6216.00.43,2021,0.075
list4a,6216.00.43,2022,0.075
list4a,6216.00.43,2023,0.075
list4a,6216.00.43,2024,0.075
list4a,6216.00.43,2025,0.075
list4a,6302.59.20,2016,0.0
list4a,6302.59.20,2017,0.0
list4a,6302.59.20,2018,0.075
list4a,6302.59.20,2019,0.049999999999999996
list4a,6302.59.20,2020,0.075
list4a,6302.59.20,2021,0.075
list4a,6302.59.20,2022,0.075
list4a,6302.59.20,2023,0.075
list4a,6302.59.20,2024,0.075
list4a,6302.59.20,2025,0.075
list4a,6305.39.00,2016,0.0
list4a,6305.39.00,2017,0.0
list4a,6305.39.00,2018,0.075
list4a,6305.39.00,2019,0.049999999999999996
list4a,6305.39.00,2020,0.075
list4a,6305.39.00,2021,0.075
list4a,6305.39.00,2022,0.075
list4a,6305.39.00,2023,0.075
list4a,6305.39.00,2024,0.075
list4a,6305.39.00,2025,0.075
list4a,6401.99.80,2016,0.0
list4a,6401.99.80,2017,0.0
list4a,6401.99.80,2018,0.075
list4a,6401.99.80,2019,0.049999999999999996
list4a,6401.99.80,2020,0.075
list4a,6401.99.80,2021,0.075
list4a,6401.99.80,2022,0.075
list4a,6401.99.80,2023,0.075
list4a,6401.99.80,2024,0.075
list4a,6401.99.80,2025,0.075
list4a,6403.51.30,2016,0.0
list4a,6403.51.30,2017,0.0
list4a,6403.51.30,2018,0.075
list4a,6403.51.30,2019,0.049999999999999996
list4a,6403.51.30,2020,0.075
list4a,6403.51.30,2021,0.075
list4a,6403.51.30,2022,0.075
list4a,6403.51.30,2023,0.075
list4a,6403.51.30,2024,0.075
list4a,6403.51.30,2025,0.075
list4a,6216.00.46,2016,0.0
list4a,6216.00.46,2017,0.0
list4a,6216.00.46,2018,0.075
list4a,6216.00.46,2019,0.049999999999999996
list4a,6216.00.46,2020,0.075
list4a,6216.00.46,2021,0.075
list4a,6216.00.46,2022,0.075
list4a,6216.00.46,2023,0.075
list4a,6216.00.46,2024,0.075
list4a,6216.00.46,2025,0.075
list4a,6302.59.30,2016,0.0
list4a,6302.59.30,2017,0.0
list4a,6302.59.30,2018,0.075
list4a,6302.59.30,2019,0.049999999999999996
list4a,6302.59.30,2020,0.075
list4a,6302.59.30,2021,0.075
list4a,6302.59.30,2022,0.075
list4a,6302.59.30,2023,0.075
list4a,6302.59.30,2024,0.075
list4a,6302.59.30,2025,0.075
list4a,6305.90.00,2016,0.0
list4a,6305.90.00,2017,0.0
list4a,6305.90.00,2018,0.075
list4a,6305.90.00,2019,0.049999999999999996
list4a,6305.90.00,2020,0.075
list4a,6305.90.00,2021,0.075
list4a,6305.90.00,2022,0.075
list4a,6305.90.00,2023,0.075
list4a,6305.90.00,2024,0.075
list4a,6305.90.00,2025,0.075
list4a,6402.12.00,2016,0.0
list4a,6402.12.00,2017,0.0
list4a,6402.12.00,2018,0.075
list4a,6402.12.00,2019,0.049999999999999996
list4a,6402.12.00,2020,0.075
list4a,6402.12.00,2021,0.075
list4a,6402.12.00,2022,0.075
list4a,6402.12.00,2023,0.075
list4a,6402.12.00,2024,0.075
list4a,6402.12.00,2025,0.075
list4a,6403.51.60,2016,0.0
list4a,6403.51.60,2017,0.0
list4a,6403.51.60,2018,0.075
list4a,6403.51.60,2019,0.049999999999999996
list4a,6403.51.60,2020,0.075
list4a,6403.51.60,2021,0.075
list4a,6403.51.60,2022,0.075
list4a,6403.51.60,2023,0.075
list4a,6403.51.60,2024,0.075
list4a,6403.51.60,2025,0.075
list4a,6216.00.54,2016,0.0
list4a,6216.00.54,2017,0.0
list4a,6216.00.54,2018,0.075
list4a,6216.00.54,2019,0.049999999999999996
list4a,6216.00.54,2020,0.075
list4a,6216.00.54,2021,0.075
list4a,6216.00.54,2022,0.075
list4a,6216.00.54,2023,0.075
list4a,6216.00.54,2024,0.075
list4a,6216.00.54,2025,0.075
list4a,6302.60.00,2016,0.0
list4a,6302.60.00,2017,0.0
list4a,6302.60.00,2018,0.075
list4a,6302.60.00,2019,0.049999999999999996
list4a,6302.60.00,2020,0.075
list4a,6302.60.00,2021,0.075
list4a,6302.60.00,2022,0.075
list4a,6302.60.00,2023,0.075
list4a,6302.60.00,2024,0.075
list4a,6302.60.00,2025,0.075
list4a,6306.19.11,2016,0.0
list4a,6306.19.11,2017,0.0
list4a,6306.19.11,2018,0.075
list4a,6306.19.11,2019,0.049999999999999996
list4a,6306.19.11,2020,0.075
list4a,6306.19.11,2021,0.075
list4a,6306.19.11,2022,0.075
list4a,6306.19.11,2023,0.075
list4a,6306.19.11,2024,0.075
list4a,6306.19.11,2025,0.075
list4a,6402.19.15,2016,0.0
list4a,6402.19.15,2017,0.0
list4a,6402.19.15,2018,0.075
list4a,6402.19.15,2019,0.049999999999999996
list4a,6402.19.15,2020,0.075
list4a,6402.19.15,2021,0.075
list4a,6402.19.15,2022,0.075
list4a,6402.19.15,2023,0.075
list4a,6402.19.15,2024,0.075
list4a,6402.19.15,2025,0.075
list4a,6403.51.90,2016,0.0
list4a,6403.51.90,2017,0.0
list4a,6403.51.90,2018,0.075
list4a,6403.51.90,2019,0.049999999999999996
list4a,6403.51.90,2020,0.075
list4a,6403.51.90,2021,0.075
list4a,6403.51.90,2022,0.075
list4a,6403.51.90,2023,0.075
list4a,6403.51.90,2024,0.075
list4a,6403.51.90,2025,0.075
list4a,6216.00.58,2016,0.0
list4a,6216.00.58,2017,0.0
list4a,6216.00.58,2018,0.075
list4a,6216.00.58,2019,0.049999999999999996
list4a,6216.00.58,2020,0.075
list4a,6216.00.58,2021,0.075
list4a,6216.00.58,2022,0.075
list4a,6216.00.58,2023,0.075
list4a,6216.00.58,2024,0.075
list4a,6216.00.58,2025,0.075
list4a,6302.91.00,2016,0.0
list4a,6302.91.00,2017,0.0
list4a,6302.91.00,2018,0.075
list4a,6302.91.00,2019,0.049999999999999996
list4a,6302.91.00,2020,0.075
list4a,6302.91.00,2021,0.075
list4a,6302.91.00,2022,0.075
list4a,6302.91.00,2023,0.075
list4a,6302.91.00,2024,0.075
list4a,6302.91.00,2025,0.075
list4a,6306.19.21,2016,0.0
list4a,6306.19.21,2017,0.0
list4a,6306.19.21,2018,0.075
list4a,6306.19.21,2019,0.049999999999999996
list4a,6306.19.21,2020,0.075
list4a,6306.19.21,2021,0.075
list4a,6306.19.21,2022,0.075
list4a,6306.19.21,2023,0.075
list4a,6306.19.21,2024,0.075
list4a,6306.19.21,2025,0.075
list4a,6402.19.50,2016,0.0
list4a,6402.19.50,2017,0.0
list4a,6402.19.50,2018,0.075
list4a,6402.19.50,2019,0.049999999999999996
list4a,6402.19.50,2020,0.075
list4a,6402.19.50,2021,0.075
list4a,6402.19.50,2022,0.075
list4a,6402.19.50,2023,0.075
list4a,6402.19.50,2024,0.075
list4a,6402.19.50,2025,0.075
list4a,6403.59.10,2016,0.0
list4a,6403.59.10,2017,0.0
list4a,6403.59.10,2018,0.075
list4a,6403.59.10,2019,0.049999999999999996
list4a,6403.59.10,2020,0.075
list4a,6403.59.10,2021,0.075
list4a,6403.59.10,2022,0.075
list4a,6403.59.10,2023,0.075
list4a,6403.59.10,2024,0.075
list4a,6403.59.10,2025,0.075
list4a,6216.00.80,2016,0.0
list4a,6216.00.80,2017,0.0
list4a,6216.00.80,2018,0.075
list4a,6216.00.80,2019,0.049999999999999996
list4a,6216.00.80,2020,0.075
list4a,6216.00.80,2021,0.075
list4a,6216.00.80,2022,0.075
list4a,6216.00.80,2023,0.075
list4a,6216.00.80,2024,0.075
list4a,6216.00.80,2025,0.075
list4a,6302.99.10,2016,0.0
list4a,6302.99.10,2017,0.0
list4a,6302.99.10,2018,0.075
list4a,6302.99.10,2019,0.049999999999999996
list4a,6302.99.10,2020,0.075
list4a,6302.99.10,2021,0.075
list4a,6302.99.10,2022,0.075
list4a,6302.99.10,2023,0.075
list4a,6302.99.10,2024,0.075
list4a,6302.99.10,2025,0.075
list4a,6306.22.10,2016,0.0
list4a,6306.22.10,2017,0.0
list4a,6306.22.10,2018,0.075
list4a,6306.22.10,2019,0.049999999999999996
list4a,6306.22.10,2020,0.075
list4a,6306.22.10,2021,0.075
list4a,6306.22.10,2022,0.075
list4a,6306.22.10,2023,0.075
list4a,6306.22.10,2024,0.075
list4a,6306.22.10,2025,0.075
list4a,6402.19.70,2016,0.0
list4a,6402.19.70,2017,0.0
list4a,6402.19.70,2018,0.075
list4a,6402.19.70,2019,0.049999999999999996
list4a,6402.19.70,2020,0.075
list4a,6402.19.70,2021,0.075
list4a,6402.19.70,2022,0.075
list4a,6402.19.70,2023,0.075
list4a,6402.19.70,2024,0.075
list4a,6402.19.70,2025,0.075
list4a,6403.59.15,2016,0.0
list4a,6403.59.15,2017,0.0
list4a,6403.59.15,2018,0.075
list4a,6403.59.15,2019,0.049999999999999996
list4a,6403.59.15,2020,0.075
list4a,6403.59.15,2021,0.075
list4a,6403.59.15,2022,0.075
list4a,6403.59.15,2023,0.075
list4a,6403.59.15,2024,0.075
list4a,6403.59.15,2025,0.075
list4a,6216.00.90,2016,0.0
list4a,6216.00.90,2017,0.0
list4a,6216.00.90,2018,0.075
list4a,6216.00.90,2019,0.049999999999999996
list4a,6216.00.90,2020,0.075
list4a,6216.00.90,2021,0.075
list4a,6216.00.90,2022,0.075
list4a,6216.00.90,2023,0.075
list4a,6216.00.90,2024,0.075
list4a,6216.00.90,2025,0.075
list4a,6302.99.15,2016,0.0
list4a,6302.99.15,2017,0.0
list4a,6302.99.15,2018,0.075
list4a,6302.99.15,2019,0.049999999999999996
list4a,6302.99.15,2020,0.075
list4a,6302.99.15,2021,0.075
list4a,6302.99.15,2022,0.075
list4a,6302.99.15,2023,0.075
list4a,6302.99.15,2024,0.075
list4a,6302.99.15,2025,0.075
list4a,6306.22.90,2016,0.0
list4a,6306.22.90,2017,0.0
list4a,6306.22.90,2018,0.075
list4a,6306.22.90,2019,0.049999999999999996
list4a,6306.22.90,2020,0.075
list4a,6306.22.90,2021,0.075
list4a,6306.22.90,2022,0.075
list4a,6306.22.90,2023,0.075
list4a,6306.22.90,2024,0.075
list4a,6306.22.90,2025,0.075
list4a,6402.19.90,2016,0.0
list4a,6402.19.90,2017,0.0
list4a,6402.19.90,2018,0.075
list4a,6402.19.90,2019,0.049999999999999996
list4a,6402.19.90,2020,0.075
list4a,6402.19.90,2021,0.075
list4a,6402.19.90,2022,0.075
list4a,6402.19.90,2023,0.075
list4a,6402.19.90,2024,0.075
list4a,6402.19.90,2025,0.075
list4a,6403.59.30,2016,0.0
list4a,6403.59.30,2017,0.0
list4a,6403.59.30,2018,0.075
list4a,6403.59.30,2019,0.049999999999999996
list4a,6403.59.30,2020,0.075
list4a,6403.59.30,2021,0.075
list4a,6403.59.30,2022,0.075
list4a,6403.59.30,2023,0.075
list4a,6403.59.30,2024,0.075
list4a,6403.59.30,2025,0.075
list4a,6217.10.10,2016,0.0
list4a,6217.10.10,2017,0.0
list4a,6217.10.10,2018,0.075
list4a,6217.10.10,2019,0.049999999999999996
list4a,6217.10.10,2020,0.075
list4a,6217.10.10,2021,0.075
list4a,6217.10.10,2022,0.075
list4a,6217.10.10,2023,0.075
list4a,6217.10.10,2024,0.075
list4a,6217.10.10,2025,0.075
list4a,6302.99.20,2016,0.0
list4a,6302.99.20,2017,0.0
list4a,6302.99.20,2018,0.075
list4a,6302.99.20,2019,0.049999999999999996
list4a,6302.99.20,2020,0.075
list4a,6302.99.20,2021,0.075
list4a,6302.99.20,2022,0.075
list4a,6302.99.20,2023,0.075
list4a,6302.99.20,2024,0.075
list4a,6302.99.20,2025,0.075
list4a,6306.30.00,2016,0.0
list4a,6306.30.00,2017,0.0
list4a,6306.30.00,2018,0.075
list4a,6306.30.00,2019,0.049999999999999996
list4a,6306.30.00,2020,0.075
list4a,6306.30.00,2021,0.075
list4a,6306.30.00,2022,0.075
list4a,6306.30.00,2023,0.075
list4a,6306.30.00,2024,0.075
list4a,6306.30.00,2025,0.075
list4a,6402.91.26,2016,0.0
list4a,6402.91.26,2017,0.0
list4a,6402.91.26,2018,0.075
list4a,6402.91.26,2019,0.049999999999999996
list4a,6402.91.26,2020,0.075
list4a,6402.91.26,2021,0.075
list4a,6402.91.26,2022,0.075
list4a,6402.91.26,2023,0.075
list4a,6402.91.26,2024,0.075
list4a,6402.91.26,2025,0.075
list4a,6403.59.60,2016,0.0
list4a,6403.59.60,2017,0.0
list4a,6403.59.60,2018,0.075
list4a,6403.59.60,2019,0.049999999999999996
list4a,6403.59.60,2020,0.075
list4a,6403.59.60,2021,0.075
list4a,6403.59.60,2022,0.075
list4a,6403.59.60,2023,0.075
list4a,6403.59.60,2024,0.075
list4a,6403.59.60,2025,0.075
list4a,6217.10.95,2016,0.0
list4a,6217.10.95,2017,0.0
list4a,6217.10.95,2018,0.075
list4a,6217.10.95,2019,0.049999999999999996
list4a,6217.10.95,2020,0.075
list4a,6217.10.95,2021,0.075
list4a,6217.10.95,2022,0.075
list4a,6217.10.95,2023,0.075
list4a,6217.10.95,2024,0.075
list4a,6217.10.95,2025,0.075
list4a,6303.12.00,2016,0.0
list4a,6303.12.00,2017,0.0
list4a,6303.12.00,2018,0.075
list4a,6303.12.00,2019,0.049999999999999996
list4a,6303.12.00,2020,0.075
list4a,6303.12.00,2021,0.075
list4a,6303.12.00,2022,0.075
list4a,6303.12.00,2023,0.075
list4a,6303.12.00,2024,0.075
list4a,6303.12.00,2025,0.075
list4a,6306.40.41,2016,0.0
list4a,6306.40.41,2017,0.0
list4a,6306.40.41,2018,0.075
list4a,6306.40.41,2019,0.049999999999999996
list4a,6306.40.41,2020,0.075
list4a,6306.40.41,2021,0.075
list4a,6306.40.41,2022,0.075
list4a,6306.40.41,2023,0.075
list4a,6306.40.41,2024,0.075
list4a,6306.40.41,2025,0.075
list4a,6402.91.60,2016,0.0
list4a,6402.91.60,2017,0.0
list4a,6402.91.60,2018,0.075
list4a,6402.91.60,2019,0.049999999999999996
list4a,6402.91.60,2020,0.075
list4a,6402.91.60,2021,0.075
list4a,6402.91.60,2022,0.075
list4a,6402.91.60,2023,0.075
list4a,6402.91.60,2024,0.075
list4a,6402.91.60,2025,0.075
list4a,6403.59.90,2016,0.0
list4a,6403.59.90,2017,0.0
list4a,6403.59.90,2018,0.075
list4a,6403.59.90,2019,0.049999999999999996
list4a,6403.59.90,2020,0.075
list4a,6403.59.90,2021,0.075
list4a,6403.59.90,2022,0.075
list4a,6403.59.90,2023,0.075
list4a,6403.59.90,2024,0.075
list4a,6403.59.90,2025,0.075
list4a,6217.90.10,2016,0.0
list4a,6217.90.10,2017,0.0
list4a,6217.90.10,2018,0.075
list4a,6217.90.10,2019,0.049999999999999996
list4a,6217.90.10,2020,0.075
list4a,6217.90.10,2021,0.075
list4a,6217.90.10,2022,0.075
list4a,6217.90.10,2023,0.075
list4a,6217.90.10,2024,0.075
list4a,6217.90.10,2025,0.075
list4a,6303.19.11,2016,0.0
list4a,6303.19.11,2017,0.0
list4a,6303.19.11,2018,0.075
list4a,6303.19.11,2019,0.049999999999999996
list4a,6303.19.11,2020,0.075
list4a,6303.19.11,2021,0.075
list4a,6303.19.11,2022,0.075
list4a,6303.19.11,2023,0.075
list4a,6303.19.11,2024,0.075
list4a,6303.19.11,2025,0.075
list4a,6306.40.49,2016,0.0
list4a,6306.40.49,2017,0.0
list4a,6306.40.49,2018,0.075
list4a,6306.40.49,2019,0.049999999999999996
list4a,6306.40.49,2020,0.075
list4a,6306.40.49,2021,0.075
list4a,6306.40.49,2022,0.075
list4a,6306.40.49,2023,0.075
list4a,6306.40.49,2024,0.075
list4a,6306.40.49,2025,0.075
list4a,6402.91.80,2016,0.0
list4a,6402.91.80,2017,0.0
list4a,6402.91.80,2018,0.075
list4a,6402.91.80,2019,0.049999999999999996
list4a,6402.91.80,2020,0.075
