hts8,naics_str,import_value_2017_china,naics_import_total_2017_china,hs8_naics_weight
8907.10.00,326299,10.323433999999999,796.600775,0.012959357213781268
8907.90.00,332313,0.826639,0.826639,1.0
8907.90.00,332420,0.256114,593.706846,0.0004313812477075597
8907.90.00,336611,4.141444,21.413643,0.19340212218911093
9001.10.00,327215,11.650214,1174.802128,0.009916745741543293
9001.20.00,339114,1.6068120000000001,120.654285,0.013317488061033224
9001.30.00,339115,0.419989,1891.6966579999998,0.00022201709678127478
9001.40.00,339115,1.741633,1891.6966579999998,0.0009206724517034063
9001.50.00,339115,152.250499,1891.6966579999998,0.08048356926367209
9001.90.40,333314,82.055671,1406.512765,0.05833979828828643
9001.90.50,333314,4.784781,1406.512765,0.003401875275550734
9001.90.60,333314,11.272877,1406.512765,0.008014770488058813
9001.90.80,333316,0.25009899999999996,633.914344,0.0003945312207669495
9001.90.90,333314,54.50199,1406.512765,0.03874973008154675
9002.11.40,333314,26.131688,1406.512765,0.018579062096176567
9002.11.60,333314,29.660261000000002,1406.512765,0.02108780079219544
9002.11.90,333314,195.502798,1406.512765,0.1389982393796476
9002.19.00,333314,20.750041,1406.512765,0.014752828069782929
9002.20.40,333314,9.716693,1406.512765,0.0069083574936484845
9002.20.80,333314,3.898203,1406.512765,0.0027715375907022078
9002.90.20,333314,1.8081649999999998,1406.512765,0.0012855660076430233
9002.90.40,333314,3.6550190000000002,1406.512765,0.002598639053233193
9002.90.70,333316,0.024657,633.914344,3.889642225858829e-05
9002.90.85,333314,1.553883,1406.512765,0.0011047770334313319
9002.90.95,333314,21.630097,1406.512765,0.01537852875441198
9003.11.00,339115,342.166422,1891.6966579999998,0.1808780602074733
9003.19.00,339115,280.172017,1891.6966579999998,0.14810620709993347
9003.90.00,339115,12.82655,1891.6966579999998,0.006780447565816866
9004.10.00,339115,618.890094,1891.6966579999998,0.3271613825518531
9004.90.00,339115,467.093245,1891.6966579999998,0.24691762446408047
9005.10.00,333314,88.111682,1406.512765,0.0626454904588086
9005.80.40,333314,62.63646,1406.512765,0.04453316141784181
9005.80.60,333314,4.878131,1406.512765,0.0034682450962327384
9005.90.40,333314,0.218062,1406.512765,0.0001550373415914217
9005.90.80,333314,3.888563,1406.512765,0.0027646837602643445
9006.30.00,333316,4.178057,633.914344,0.006590885723828959
9006.40.40,333316,100.74208,633.914344,0.1589206506423524
9006.40.60,333316,0.029632,633.914344,4.6744485718720376e-05
9006.40.90,333316,10.606358,633.914344,0.016731531791935598
9006.51.00,333316,1.29391,633.914344,0.002041143274713468
9006.52.10,333316,0.069765,633.914344,0.00011005430096404317
9006.52.30,333316,0.0807,633.914344,0.00012730426557440384
9006.52.50,333316,0.026917,633.914344,4.24615726947488e-05
9006.52.91,333316,0.459576,633.914344,0.0007249812286942034
9006.53.01,333316,9.512772,633.914344,0.015006399665882934
9006.59.40,333316,0.9203330000000001,633.914344,0.0014518254851163298
9006.59.60,333316,0.045591,633.914344,7.191981129866971e-05
9006.59.91,333316,2.233311,633.914344,0.0035230485335097576
9006.61.00,333316,25.240071999999998,633.914344,0.03981621845111616
9006.69.01,333316,14.178823,633.914344,0.022367096018890524
9006.69.01,335110,2.265901,549.6375340000001,0.004122536871726813
9006.91.00,333316,16.618652,633.914344,0.02621592673725648
9006.99.00,333316,18.747178,633.914344,0.029573676913043634
9007.10.00,333316,1.276386,633.914344,0.0020134991613314874
9007.20.20,333316,0.075138,633.914344,0.00011853020950098582
9007.20.40,333316,0.072473,633.914344,0.00011432617148666381
9007.20.60,333316,6.931223,633.914344,0.010934005620166247
9007.20.80,333316,2.413617,633.914344,0.0038074812833072597
9007.91.40,333316,8.786062,633.914344,0.013860014500634172
9007.91.80,333316,8.70946,633.914344,0.013739174830850649
9007.92.00,333316,1.930178,633.914344,0.0030448561675077033
9008.50.10,333316,0.238173,633.914344,0.00037571795346533443
9008.50.20,333316,0.134475,633.914344,0.00021213433845251498
9008.50.30,333316,0.08024200000000001,633.914344,0.00012658177048601382
9008.50.40,333316,89.24879899999999,633.914344,0.1407899976467483
9008.50.50,333316,0.197372,633.914344,0.0003113543680910934
9008.90.40,333316,2.906344,633.914344,0.00458475822089932
9008.90.80,333316,0.433513,633.914344,0.0006838668411642693
9010.10.00,333316,0.72937,633.914344,0.001150581315762118
9010.50.10,333316,0.326114,633.914344,0.0005144448979371888
9010.50.20,333316,0.044494,633.914344,7.018929358695817e-05
9010.50.30,333316,0.019381,633.914344,3.057353124036581e-05
9010.50.40,333316,0.071637,633.914344,0.00011300738132532304
9010.50.50,333316,1.100775,633.914344,0.0017364727749400793
9010.50.60,333316,2.161841,633.914344,0.003410304594716664
9010.60.00,333316,28.021057,633.914344,0.044203222825322276
9010.90.85,333316,7.091775,633.914344,0.011187276431151399
9010.90.95,333316,1.287793,633.914344,0.0020314937060329397
9011.10.40,333314,2.639919,1406.512765,0.001876925020300118
9011.10.80,333314,8.031525,1406.512765,0.00571023967919694
9011.20.40,333314,2.485273,1406.512765,0.0017669750761202653
9011.20.80,333314,1.791197,1406.512765,0.0012735021285071664
9011.80.00,333314,36.560179,1406.512765,0.025993492494182945
9011.90.00,333314,14.984292,1406.512765,0.010653505871310026
9012.10.00,334516,3.166708,625.938637,0.00505913489408068
9012.90.00,334516,2.775977,625.938637,0.00443490277785808
9013.10.10,333314,64.877561,1406.512765,0.046126535509971006
9013.10.30,333314,11.253514,1406.512765,0.008001003815987407
9013.10.45,333314,0.10056599999999999,1406.512765,7.150023981474494e-05
9013.10.50,333314,4.242344,1406.512765,0.003016214360486092
9013.20.00,335999,42.138117,4962.805067,0.008490786245100768
9013.80.20,333314,20.220515,1406.512765,0.014376346595048498
9013.80.40,332510,2.096648,2757.712546,0.0007602851874613039
9013.80.70,333314,300.434421,1406.512765,0.21360234224393976
9013.80.90,333314,256.208798,1406.512765,0.18215888570339425
9013.90.20,333314,8.633104,1406.512765,0.006137949270584828
9013.90.50,333314,7.112684,1406.512765,0.005056963702707668
9013.90.70,333314,1.453652,1406.512765,0.0010335149713340853
9013.90.80,333314,23.491383,1406.512765,0.01670186263826763
9014.10.10,334511,0.310419,735.976037,0.000421778678101173
9014.10.60,334511,0.205258,735.976037,0.0002788922324654437
9014.10.70,334511,1.084193,735.976037,0.001473136278212819
9014.10.90,334511,1.974851,735.976037,0.002683308831697736
9014.20.20,334511,4.535257,735.976037,0.006162234600037664
9014.20.40,334511,0.04033,735.976037,5.479797978802943e-05
9014.20.60,334511,0.434097,735.976037,0.0005898249102912028
9014.20.80,334511,1.160303,735.976037,0.0015765499712866332
9014.80.10,334511,0.224593,735.976037,0.0003051634682502577
9014.80.20,334511,4.1634970000000004,735.976037,0.005657109458306997
9014.80.40,334511,64.996989,735.976037,0.08831400172340122
9014.80.50,334511,1.656766,735.976037,0.002251114053595199
9014.90.10,334511,0.105352,735.976037,0.00014314596495483453
9014.90.20,334511,0.093231,735.976037,0.0001266766787408324
9014.90.40,334511,0.303177,735.976037,0.00041193868381342416
9014.90.60,334511,5.570128,735.976037,0.0075683551093661495
9015.10.40,334519,77.443523,1029.567207,0.07521949268922276
9015.10.80,334519,5.685547,1029.567207,0.0055222689313957525
9015.20.40,334519,12.225016,1029.567207,0.011873936851215192
9015.20.80,334519,0.140183,1029.567207,0.0001361572115418008
9015.30.40,334519,11.787742,1029.567207,0.011449220526698457
9015.30.80,334519,7.175831,1029.567207,0.006969754816598388
9015.40.40,334519,0.35261,1029.567207,0.0003424837131589021
9015.40.80,334519,0.019894000000000002,1029.567207,1.9322682254000733e-05
9015.80.20,334519,0.624298,1029.567207,0.0006063693518552403
9015.80.60,334519,0.581004,1029.567207,0.0005643186729819765
9015.80.80,334519,59.341522,1029.567207,0.057637346640936664
9015.90.01,334519,9.561596999999999,1029.567207,0.00928700616627157
9016.00.20,333997,19.394815,334.424286,0.05799463678902794
9016.00.40,333997,0.04166,334.424286,0.0001245722925756654
9016.00.60,333997,0.567753,334.424286,0.0016977026602667247
9017.10.40,334118,3.681148,14037.228164,0.0002622418013722043
9017.10.80,334519,0.443293,1029.567207,0.0004305624703138005
9017.20.40,334519,0.5064110000000001,1029.567207,0.0004918678417075885
9017.20.70,334519,1.8762349999999999,1029.567207,0.0018223531084163597
9017.20.80,334118,0.631761,14037.228164,4.500610751773772e-05
9017.20.80,334519,36.865616,1029.567207,0.0358069058040618
9017.30.40,332216,18.521674,1884.659598,0.009827596463390627
9017.30.80,332216,11.873211000000001,1884.659598,0.006299923345626897
9017.80.00,332216,98.15301,1884.659598,0.052079967175059055
9017.90.01,332216,6.786977,1884.659598,0.0036011686180370916
9017.90.01,334118,0.016141,14037.228164,1.1498708870028451e-06
9017.90.01,334519,0.074617,1029.567207,7.247414204015143e-05
9018.11.30,334510,3.53453,1060.703427,0.0033322509478419934
9018.11.60,334418,0.504349,12624.89503,3.9948767795814304e-05
9018.11.90,334510,13.900003,1060.703427,0.0131045140858209
9018.12.00,334510,87.443113,1060.703427,0.08243879558993826
9018.13.00,334510,45.906609,1060.703427,0.04327940103845823
9018.14.00,334517,0.425977,438.50049199999995,0.0009714401871184218
9018.19.40,334510,24.105079,1060.703427,0.022725559648823498
9018.19.55,334510,65.950479,1060.703427,0.06217617226572796
9018.19.75,334418,21.571085,12624.89503,0.0017086149982824847
9018.19.95,334510,342.294224,1060.703427,0.3227049289056365
9018.20.00,334510,8.380954000000001,1060.703427,0.007901316981414826
9018.31.00,339112,94.229638,1031.539506,0.09134854986348917
9018.32.00,339112,14.881873,1031.539506,0.0144268570553419
9018.39.00,339112,254.781517,1031.539506,0.2469915262750974
9018.41.00,339114,0.394387,120.654285,0.0032687359591082902
9018.49.40,339114,0.181228,120.654285,0.0015020436282059937
9018.49.80,339114,67.74677,120.654285,0.5614949357165392
9018.50.00,339115,16.136209,1891.6966579999998,0.008530019298686102
9018.90.10,339112,0.9492959999999999,1031.539506,0.0009202711039939559
9018.90.20,339112,13.87203,1031.539506,0.013447890186767116
9018.90.30,339112,55.208507,1031.539506,0.053520496964853996
9018.90.40,339112,12.151811,1031.539506,0.011780267192209698
9018.90.50,339112,103.740699,1031.539506,0.10056880846209684
9018.90.60,334510,45.014375,1060.703427,0.04243822906023288
9018.90.64,334510,0.886593,1060.703427,0.0008358538093042289
9018.90.68,334418,0.788829,12624.89503,6.248202445450353e-05
9018.90.75,334510,49.482743,1060.703427,0.04665087501409572
9018.90.80,339112,312.469956,1031.539506,0.3029161308728393
9019.10.20,335210,552.443641,9643.447966,0.0572869416569422
9019.10.20,339112,45.196385,1031.539506,0.04381449739647683
9019.10.20,339999,72.091834,6629.381365,0.010874594480355408
9019.10.40,335999,3.804821,4962.805067,0.0007666674287289712
9019.10.60,335999,3.792611,4962.805067,0.00076420712657421
9019.20.00,339113,367.554611,2440.98348,0.1505764434751521
9020.00.40,339920,0.137525,5410.39061,2.5418682293624637e-05
9020.00.60,339113,4.16864,2440.98348,0.0017077706728273311
9020.00.90,339113,4.211106,2440.98348,0.0017251677590214582
9021.10.00,339112,62.59231,1031.539506,0.060678538859567435
9021.10.00,339113,250.13038,2440.98348,0.10247114822751689
9021.21.40,339116,7.983502,55.296518,0.14437621551505286
9021.21.80,339116,41.136907,55.296518,0.7439330447533785
9021.29.40,339116,0.132076,55.296518,0.0023885048241193054
9021.29.80,339116,6.044033,55.296518,0.10930223490744932
9021.31.00,339113,75.498645,2440.98348,0.030929600965591133
9021.39.00,339113,2.293845,2440.98348,0.0009397216403938958
9021.40.00,334510,241.833831,1060.703427,0.22799382451698255
9021.50.00,334510,0.313998,1060.703427,0.00029602808099534877
9021.90.40,334510,97.107365,1060.703427,0.09154996818917605
9021.90.81,339113,235.795138,2440.98348,0.09659841614331614
9022.12.00,334517,138.571077,438.50049199999995,0.3160112235404288
9022.13.00,334517,0.179258,438.50049199999995,0.00040879771692479657
9022.14.00,334517,42.043752,438.50049199999995,0.09588074076778916
9022.19.00,334517,16.820931,438.50049199999995,0.038360118875305625
9022.21.00,334517,4.941732,438.50049199999995,0.011269615633635368
9022.29.40,334290,133.55191,714.584703,0.1868944429391179
9022.29.80,334517,0.41559399999999996,438.50049199999995,0.0009477617644269371
9022.30.00,334517,8.689070000000001,438.50049199999995,0.019815416763546076
9022.90.05,334517,5.852482999999999,438.50049199999995,0.013346582516491224
9022.90.25,334517,22.032933,438.50049199999995,0.050246085014654905
9022.90.40,334517,1.763816,438.50049199999995,0.004022380891650175
9022.90.60,334517,184.751626,438.50049199999995,0.42132592635722743
9022.90.70,334290,0.384744,714.584703,0.0005384162274741557
9022.90.95,334517,12.012243,438.50049199999995,0.02739390997080113
9023.00.00,339999,123.308943,6629.381365,0.018600369508233894
9024.10.00,334519,5.8588379999999995,1029.567207,0.00569058334430809
9024.80.00,334519,6.297295999999999,1029.567207,0.006116449666602483
9024.90.00,334519,4.590043,1029.567207,0.004458225717362032
9025.11.20,339112,0.15523800000000001,1031.539506,0.00015049157021815508
9025.11.40,334519,13.020709,1029.567207,0.012646779065487465
9025.19.40,334513,13.74219,1657.845361,0.008289186870668574
9025.19.80,334513,199.261054,1657.845361,0.12019278678670442
9025.19.80,339112,61.199599,1031.539506,0.05932841024898177
9025.80.10,334519,50.436932999999996,1029.567207,0.04898848045769196
9025.80.15,334519,0.514129,1029.567207,0.000499364195464318
9025.80.20,334519,0.920906,1029.567207,0.0008944593356691867
9025.80.35,334519,8.887337,1029.567207,0.008632109627788485
9025.80.40,334519,7.988488,1029.567207,0.00775907385713772
9025.80.50,334519,10.098787,1029.567207,0.009808769093788744
9025.90.06,334519,10.085976,1029.567207,0.009796326001280652
9026.10.20,334513,43.861318,1657.845361,0.026456821023127984
9026.10.40,334513,8.512083,1657.845361,0.005134425200469588
9026.10.60,334513,23.826739,1657.845361,0.014372111875155767
9026.20.40,334513,138.729314,1657.845361,0.08368049111427348
9026.20.80,334513,123.385828,1657.845361,0.07442541439786314
9026.80.20,334513,18.001736,1657.845361,0.010858513359256552
9026.80.40,334513,1.4455179999999999,1657.845361,0.0008719257139448002
9026.80.60,334513,12.43605,1657.845361,0.007501332930411958
9026.90.20,334513,57.173814,1657.845361,0.034486819666650445
9026.90.40,334513,24.466767,1657.845361,0.014758172007817321
9026.90.60,334513,39.822472,1657.845361,0.024020619134211274
9027.10.20,334516,23.521989,625.938637,0.037578745917868625
9027.10.40,334516,1.089883,625.938637,0.0017411978356594083
9027.10.60,334516,20.502755,625.938637,0.03275521558832931
9027.20.50,334516,55.958034000000005,625.938637,0.08939859387526514
9027.20.80,334516,0.548411,625.938637,0.0008761417934327004
9027.30.40,334516,48.974972,625.938637,0.07824244918755512
9027.30.80,334516,5.665822,625.938637,0.00905172115138181
9027.50.10,333316,0.15648700000000001,633.914344,0.0002468582727006411
9027.50.40,334516,140.65927,625.938637,0.22471734717344186
9027.50.80,334516,7.1350370000000005,625.938637,0.011398940052968804
9027.80.25,334510,0.315955,1060.703427,0.0002978730830479348
9027.80.45,334516,122.633036,625.938637,0.19591862324996565
9027.80.80,334516,17.100746,625.938637,0.027320163653677766
9027.90.20,334519,15.208283,1029.567207,0.014771530111486932
9027.90.45,334418,8.850987,12624.89503,0.0007010741062771434
9027.90.54,334516,8.642871,625.938637,0.013807856695703544
9027.90.56,333316,0.00531,633.914344,8.376526024784192e-06
9027.90.56,334516,117.679892,625.938637,0.18800547696498882
9027.90.59,334516,27.169346,625.938637,0.04340576598724964
9027.90.64,334516,3.516606,625.938637,0.005618132181222103
9027.90.68,334516,4.405913,625.938637,0.007038889660361388
9027.90.84,334516,4.8285160000000005,625.938637,0.007714040505858725
9027.90.88,334516,8.967331999999999,625.938637,0.01432621581402715
9028.10.00,334514,1.121524,200.158974,0.005603166211273645
9028.20.00,334514,6.052383,200.158974,0.030237879816470283
9028.30.00,334515,11.536137,899.979367,0.012818223864903338
9028.90.00,334514,51.92612,200.158974,0.25942439133406026
9028.90.00,334515,13.944298,899.979367,0.015494019653452788
9029.10.40,334514,0.024047,200.158974,0.00012013950471188966
9029.10.80,334514,29.391384,200.158974,0.14684020112932833
9029.20.20,334514,2.679982,200.158974,0.013389267273122613
9029.20.40,334514,75.763307,200.158974,0.37851566425395444
9029.20.60,334515,1.422079,899.979367,0.0015801240029983932
9029.90.20,334514,0.0426,200.158974,0.00021283082716041498
9029.90.40,334514,0.911188,200.158974,0.004552321496212305
9029.90.60,334515,0.043661,899.979367,4.851333441736559e-05
9029.90.80,334514,32.209300999999996,200.158974,0.1609185956358869
9030.10.00,334519,11.720113999999999,1029.567207,0.011383534673904972
9030.20.05,334515,0.888879,899.979367,0.0009876659761245393
9030.20.10,334515,44.676653,899.979367,0.049641863622857926
9030.31.00,334515,80.086303,899.979367,0.08898682118342387
9030.32.00,334515,19.271307,899.979367,0.021413054239497915
9030.33.34,334515,37.946111,899.979367,0.04216331217291118
9030.33.38,334515,66.160047,899.979367,0.07351284865622926
9030.39.01,334515,20.387037,899.979367,0.022652782660960713
9030.40.00,334515,84.57952399999999,899.979367,0.09397940341892304
9030.82.00,334515,32.933707,899.979367,0.03659384671204356
9030.84.00,334515,5.351415,899.979367,0.005946152985527278
9030.89.01,334515,17.025456,899.979367,0.018917607029984275
9030.90.25,334418,4.058933,12624.89503,0.0003215023166810441
9030.90.46,334519,1.840295,1029.567207,0.0017874452366857484
9030.90.66,334418,25.313411,12624.89503,0.0020050393242754747
9030.90.68,334418,12.720565,12624.89503,0.0010075778824119063
9030.90.84,334515,36.203153,899.979367,0.04022664777380391
9030.90.89,334515,27.802535,899.979367,0.030892413781303942
9031.10.00,333999,10.591676,2364.290244,0.004479854377811323
9031.20.00,337127,3.455257,8240.796476,0.0004192867776874338
9031.41.00,333314,1.7634089999999998,1406.512765,0.001253745464585243
9031.49.10,333316,1.697456,633.914344,0.002677737167594365
9031.49.40,332216,1.410673,1884.659598,0.0007485028073488739
9031.49.70,333314,0.009118000000000001,1406.512765,6.482699785522388e-06
9031.49.90,333316,126.787217,633.914344,0.20000685928633916
9031.80.40,334516,0.306058,625.938637,0.00048895847277758
9031.80.80,334515,334.05719799999997,899.979367,0.3711831740249218
9031.90.21,333316,0.487251,633.914344,0.0007686385465352397
9031.90.45,333314,1.5871490000000001,1406.512765,0.0011284284362680491
9031.90.54,334515,6.873596,899.979367,0.007637503982910755
9031.90.59,333314,10.705671,1406.512765,0.007611499352442778
9031.90.70,334516,0.643063,625.938637,0.0010273578941892353
9031.90.91,333997,3.0328720000000002,334.424286,0.009068934664631385
9031.90.91,334515,49.120485,899.979367,0.054579567933583525
9032.10.00,334512,425.852237,533.553357,0.7981436746915641
9032.20.00,334512,0.693803,533.553357,0.0013003441753249056
9032.81.00,334513,7.436846,1657.845361,0.004485850233651558
9032.89.20,336320,8.798957,2365.38863,0.003719877946652682
9032.89.40,335311,8.345774,263.650568,0.03165467862750821
9032.89.60,334512,93.714703,533.553357,0.17564260775516027
9032.89.60,334513,254.545752,1657.845361,0.1535401057228039
9032.90.21,336320,2.346755,2365.38863,0.0009921223811750544
9032.90.41,335311,4.248806,263.650568,0.016115292419927575
9032.90.61,334512,12.402122,533.553357,0.02324438940789946
9032.90.61,334513,49.925546,1657.845361,0.030114718281013423
9033.00.20,334513,3.070463,1657.845361,0.0018520804607179526
9033.00.30,334513,0.10502900000000001,1657.845361,6.335271218338923e-05
9033.00.90,334513,11.283467,1657.845361,0.006806103431259655
9101.11.40,334519,1.022618,1029.567207,0.0009932503609742496
9101.11.40,335912,0.140415,383.254272,0.000366375563844987
9101.11.80,334519,0.080456,1029.567207,7.81454570939923e-05
9101.19.20,334519,0.454493,1029.567207,0.0004414408276700289
9101.19.40,334519,0.135377,1029.567207,0.00013148923069769062
9101.19.40,335912,0.003596,383.254272,9.382804740138682e-06
9101.19.80,334519,0.013479,1029.567207,1.3091908821839542e-05
9101.21.10,334519,0.222052,1029.567207,0.0002156750899701101
9101.21.30,334519,0.05682,1029.567207,5.5188237944723116e-05
9101.21.50,334519,5.267062,1029.567207,0.005115802022625998
9101.21.80,334519,0.17751999999999998,1029.567207,0.00017242196409622047
9101.29.10,334519,0.065049,1029.567207,6.318091675583058e-05
9101.29.70,334519,0.016642999999999998,1029.567207,1.616504477497407e-05
9101.29.90,334519,0.148109,1029.567207,0.000143855591935146
9101.91.20,334519,0.103914,1029.567207,0.00010092978806385001
9101.91.40,334519,0.185047,1029.567207,0.00017973280300875004
9101.91.40,335912,0.055209999999999995,383.254272,0.00014405579802643397
9101.91.80,334519,0.045661,1029.567207,4.4349703146673745e-05
9101.99.80,334519,0.011476,1029.567207,1.1146431162506907e-05
9102.11.10,334519,12.954058,1029.567207,0.012582042155116931
9102.11.10,335912,0.065902,383.254272,0.0001719537258021745
9102.11.25,334519,71.686269,1029.567207,0.06962757604613566
9102.11.25,335912,2.3062139999999998,383.254272,0.006017451515843768
9102.11.30,334519,11.719486,1029.567207,0.011382924708867499
9102.11.30,335912,0.039438,383.254272,0.00010290296255327847
9102.11.45,334519,69.649379,1029.567207,0.06764918164298137
9102.11.45,335912,1.597763,383.254272,0.004168937221918299
9102.11.50,334519,0.763526,1029.567207,0.0007415989891760412
9102.11.50,335912,0.005701,383.254272,1.4875241886410076e-05
9102.11.65,334519,1.099413,1029.567207,0.0010678399550074246
9102.11.65,335912,0.016469,383.254272,4.297147143085205e-05
9102.11.70,334519,0.8025019999999999,1029.567207,0.0007794556727757161
9102.11.70,335912,0.004946,383.254272,1.2905270368388743e-05
9102.11.95,334519,13.21097,1029.567207,0.012831576132358302
9102.11.95,335912,3.608352,383.254272,0.009415033996020271
9102.12.20,334519,5.969035,1029.567207,0.005797615696592403
9102.12.40,334519,28.5266,1029.567207,0.027707370442695146
9102.12.80,334519,102.897111,1029.567207,0.09994210217691984
9102.19.20,334519,3.136374,1029.567207,0.0030463033191771034
9102.19.20,335912,0.021628,383.254272,5.6432508598364695e-05
9102.19.40,334519,26.872434000000002,1029.567207,0.026100708936041318
9102.19.40,335912,0.678773,383.254272,0.0017710774532475398
9102.19.60,334519,0.040409,1029.567207,3.924853057212806e-05
9102.19.80,334519,0.12609399999999998,1029.567207,0.00012247282075680948
9102.21.10,334519,0.875733,1029.567207,0.0008505836180930342
9102.21.25,334519,1.278226,1029.567207,0.0012415177866091456
9102.21.30,334519,0.123489,1029.567207,0.0001199426313895796
9102.21.50,334519,0.248557,1029.567207,0.00024141891691000604
9102.21.70,334519,7.943516,1029.567207,0.007715393367224836
9102.21.90,334519,7.55037,1029.567207,0.007333537770691641
9102.29.02,334519,0.0070019999999999995,1029.567207,6.800915911456375e-06
9102.29.04,334519,0.030566,1029.567207,2.968820276343553e-05
9102.29.10,334519,2.449429,1029.567207,0.002379086069706181
9102.29.15,334519,0.387689,1029.567207,0.0003765553111677536
9102.29.30,334519,0.025299,1029.567207,2.457246096028775e-05
9102.29.40,334519,0.004122,1029.567207,4.003624019854781e-06
9102.29.45,334519,0.317979,1029.567207,0.00030884724944429975
9102.29.50,334519,0.185148,1029.567207,0.00017983090248133748
9102.29.55,334519,1.233735,1029.567207,0.0011983044832934349
9102.29.60,334519,0.280618,1029.567207,0.0002725591861241167
9102.91.20,334519,1.96768,1029.567207,0.0019111719823842446
9102.91.20,335912,0.198856,383.254272,0.0005188617962750328
9102.91.40,334519,1.523931,1029.567207,0.0014801666075209404
9102.91.40,335912,0.075045,383.254272,0.00019580995042372287
9102.91.80,334519,0.089252,1029.567207,8.668885274625884e-05
9102.99.20,334519,0.151453,1029.567207,0.00014710355863150563
9102.99.40,334519,0.147621,1029.567207,0.00014338160636462462
9102.99.60,334519,1.016349,1029.567207,0.000987161394700482
9102.99.80,334519,0.023877,1029.567207,2.3191298088809464e-05
9103.10.20,334519,0.442252,1029.567207,0.0004295513658488153
9103.10.20,335912,0.041932000000000004,383.254272,0.00010941039164724562
9103.10.40,334519,3.0919119999999998,1029.567207,0.00300311818303669
9103.10.40,335912,0.06631999999999999,383.254272,0.0001730443855300326
9103.10.80,334519,0.216806,1029.567207,0.00021057974508700527
9103.90.00,334519,0.07039000000000001,1029.567207,6.836853342008202e-05
9104.00.05,334519,0.002565,1029.567207,2.4913380909576695e-06
9104.00.10,334519,0.23523300000000003,1029.567207,0.00022847755678372147
9104.00.20,334519,0.308726,1029.567207,0.00029985997796062283
9104.00.25,334519,0.010736,1029.567207,1.0427682551470388e-05
9104.00.30,334519,0.007995,1029.567207,7.765398844914841e-06
9104.00.40,334519,0.133316,1029.567207,0.0001294874186877632
9104.00.45,334519,0.005331,1029.567207,5.177903845183367e-06
9104.00.50,334519,0.047113999999999996,1029.567207,4.5760975757263016e-05
9105.11.40,334519,51.188983,1029.567207,0.0497189330157055
9105.11.40,335912,1.8921990000000002,383.254272,0.004937189584673436
9105.11.80,334519,8.079323,1029.567207,0.007847300249142453
9105.11.80,335912,0.046222,383.254272,0.0001206040046436847
9105.19.10,334519,0.04079,1029.567207,3.9618588978621184e-05
9105.19.40,334519,1.2410750000000002,1029.567207,0.001205433692489392
9105.19.50,334519,1.839827,1029.567207,0.0017869906767533632
9105.21.40,334519,5.53942,1029.567207,0.005380338420199896
9105.21.40,335912,0.057089,383.254272,0.00014895854833419834
9105.21.80,334519,98.381013,1029.567207,0.0955556979001566
9105.21.80,335912,0.556858,383.254272,0.0014529727146785723
9105.29.10,334519,0.093773,1029.567207,9.108001824692925e-05
9105.29.20,334519,0.16910999999999998,1029.567207,0.00016425348325998108
9105.29.40,334519,5.149025,1029.567207,0.005001154820192325
9105.29.50,334519,6.620016,1029.567207,0.00642990176356695
9105.91.40,334519,9.88397,1029.567207,0.009600121228414377
9105.91.40,335912,0.118556,383.254272,0.0003093403222391217
9105.91.80,334519,20.309001,1029.567207,0.019725765216607172
9105.91.80,335912,0.28406200000000004,383.254272,0.0007411841713273846
9105.99.20,334519,0.02478,1029.567207,2.406836565065538e-05
9105.99.30,334519,0.021438,1029.567207,2.0822341518109364e-05
9105.99.50,334519,1.153556,1029.567207,0.0011204280712876278
9105.99.60,334519,2.265405,1029.567207,0.0022003468880880932
9106.10.00,334519,6.330942,1029.567207,0.0061491294176388815
9106.90.20,334514,0.037138,200.158974,0.0001855425178188613
9106.90.40,334519,0.040102,1029.567207,3.895034702673858e-05
9106.90.55,334519,10.598659,1029.567207,0.010294285723107728
9106.90.65,334519,1.724283,1029.567207,0.001674764880113358
9106.90.75,334519,4.0259,1029.567207,0.003910283828610714
9106.90.85,334519,6.865851,1029.567207,0.00666867685112663
9107.00.40,334512,0.8904920000000001,533.553357,0.0016689839700511904
9107.00.40,335313,22.073094,1940.105839,0.0113772628050938
9107.00.80,335313,13.767699,1940.105839,0.00709636491125472
9108.11.40,334519,0.106719,1029.567207,0.00010365423381244114
9108.11.80,334519,0.041382,1029.567207,4.0193587867450404e-05
9108.19.40,334519,0.002292,1029.567207,2.2261781303996022e-06
9108.19.80,334519,0.002167,1029.567207,2.1047678920488384e-06
9108.20.40,334519,0.173568,1029.567207,0.00016858345800052274
9108.20.80,334519,0.051083,1029.567207,4.961599364537647e-05
9108.90.10,334519,0.035977999999999996,1029.567207,3.4944780443070185e-05
9108.90.20,334519,0.026056,1029.567207,2.5307721363739975e-05
9108.90.80,334519,0.005328,1029.567207,5.1749899994629495e-06
9108.90.95,334519,0.0022,1029.567207,2.13682019497344e-06
9109.10.10,334519,0.003448,1029.567207,3.348980014667464e-06
9109.10.20,334519,0.043817,1029.567207,4.255865931052328e-05
9109.10.30,334519,0.39039799999999997,1029.567207,0.0003791865138532913
9109.10.40,334519,0.05311,1029.567207,5.158478207047245e-05
9109.10.60,334519,0.023199,1029.567207,2.2532768955994925e-05
9109.10.70,334519,0.528779,1029.567207,0.0005135934753990276
9109.10.80,334519,0.104836,1029.567207,0.00010182530998192524
9109.90.20,334519,0.22448600000000002,1029.567207,0.0002180391901312762
