Row_Industry,Col_Industry,Value
Ind_9,Ind_58,242.32299587976664
Ind_9,Ind_59,268.1020379946354
Ind_9,Ind_60,23.11797970301137
Ind_9,Ind_61,50.72650222603214
Ind_9,Ind_62,1.4968476066698007
Ind_9,Ind_63,25.113776511904433
Ind_9,Ind_64,13.471628460028207
Ind_9,Ind_65,256.4598899427592
Ind_9,Ind_66,193.42597406188648
Ind_9,Ind_67,11.475831651135138
Ind_9,Ind_68,83.82346597350885
Ind_9,Ind_69,0.0
Ind_9,Ind_70,220.2029145812018
Ind_9,Ind_71,385.68773331858534
Ind_10,Ind_1,13.269374978631586
Ind_10,Ind_2,0.0
Ind_10,Ind_3,393.4253283138137
Ind_10,Ind_4,91.95444064139431
Ind_10,Ind_5,50.283947287446004
Ind_10,Ind_6,1.1639802612834724
Ind_10,Ind_7,927.4594721906708
Ind_10,Ind_8,42.1360854584617
Ind_10,Ind_9,268.4138482519687
Ind_10,Ind_10,12280.457348645146
Ind_10,Ind_11,14437.545568855678
Ind_10,Ind_12,7190.837258157036
Ind_10,Ind_13,1080.1736824710624
Ind_10,Ind_14,3115.2767712990853
Ind_10,Ind_15,8507.298933668642
Ind_10,Ind_16,1811.6188786615965
Ind_10,Ind_17,611.089637173823
Ind_10,Ind_18,1052.4709522525156
Ind_10,Ind_19,479.3270715965339
Ind_10,Ind_20,58.19901306417362
Ind_10,Ind_21,0.0
Ind_10,Ind_22,161.79325631840265
Ind_10,Ind_23,3.491940783850417
Ind_10,Ind_24,3.026348679337028
Ind_10,Ind_25,8.613453933497695
Ind_10,Ind_26,348.961282332785
Ind_10,Ind_27,93.35121695493449
Ind_10,Ind_28,0.9311842090267779
Ind_10,Ind_29,0.0
Ind_10,Ind_30,0.0
Ind_10,Ind_31,124.31309190507486
Ind_10,Ind_32,0.0
Ind_10,Ind_33,147.59269713074428
Ind_10,Ind_34,0.0
Ind_10,Ind_35,0.0
Ind_10,Ind_36,0.0
Ind_10,Ind_37,0.0
Ind_10,Ind_38,54.47427622806651
Ind_10,Ind_39,0.0
